ID,TARGET
68240,58
59802,132
26252,52
50242,111
19071,42
68187,134
47967,106
23999,25
64412,143
13663,30
36913,82
12271,26
59640,132
21245,47
26067,33
59266,37
64884,118
13817,30
34608,76
60745,144
49114,3
36727,81
18543,114
9380,20
33603,74
49321,100
20341,50
35730,79
54408,120
63149,113
15703,34
4186,12
688,0
50932,119
29106,76
33539,74
21430,47
49696,105
132,0
48323,107
60187,122
16674,37
3812,3
46267,68
24119,53
26334,54
34786,77
2138,20
30196,59
47,0
21521,47
49027,82
66139,51
14868,33
44236,84
5197,0
46717,16
21422,63
41271,91
39063,87
19110,132
42618,95
32986,69
25315,57
35271,73
46874,107
38757,81
53840,119
34323,76
33559,74
7369,16
11557,25
7960,27
51525,1
25938,54
1098,2
30388,67
66416,59
67500,150
53162,18
40154,89
25925,58
65391,145
64388,99
9892,5
68233,145
60867,135
34246,76
53069,116
52371,117
2044,31
6921,15
31623,70
15781,35
6290,49
47094,73
55551,123
49182,109
21116,5
67240,100
56435,120
9495,16
32920,73
21642,61
24475,17
67605,145
16171,9
23725,8
29450,15
14093,31
25902,11
3931,0
13967,18
16662,120
48203,107
26759,15
30657,68
32779,72
42482,93
45711,100
22390,30
44329,35
17802,39
47693,111
47205,65
55689,123
25306,58
41395,91
66180,56
65308,96
44155,77
31199,69
18815,67
50096,111
33156,75
28793,15
18566,44
51618,15
21214,25
14608,35
10408,51
21656,7
6184,6
44585,42
43600,133
50914,59
1654,3
20305,45
19256,42
6278,2
47929,36
48219,107
37185,82
21745,21
22946,50
61372,104
14998,39
36438,80
30033,66
7133,2
36851,81
44740,85
25828,48
35566,79
31854,67
15300,34
61212,136
11669,16
44793,78
37038,41
28472,144
5293,11
51962,115
49148,109
44196,124
54499,5
32447,72
44250,97
12214,27
22678,61
12278,27
38491,85
42225,118
28402,146
20116,44
65110,140
13088,29
2383,5
1344,8
10114,22
33855,75
41945,93
24977,55
49922,110
27705,61
57320,127
33204,73
8753,29
65778,96
8440,18
1404,3
47727,107
67595,61
66803,146
35265,116
66694,41
49982,111
43375,114
13183,29
2010,20
42760,95
32211,67
45756,101
29556,56
46280,71
49791,94
9296,20
54309,120
21657,53
32773,72
61728,137
38775,81
5574,28
2856,2
44150,45
56274,62
54874,9
58599,134
5391,8
4306,20
63378,140
19782,43
67178,58
50426,120
21927,5
37601,83
63107,140
64088,139
17194,66
63990,142
67416,57
3331,7
7990,12
39425,122
60912,131
48500,107
16403,36
49969,111
6341,8
55659,123
67568,107
12228,27
63648,40
43740,101
33192,81
62767,139
14918,33
11713,5
17331,39
65292,138
22438,49
17689,124
40180,91
56756,117
20766,41
49274,109
51058,118
25836,55
67936,35
2615,3
54182,123
26541,66
35935,79
29679,71
47714,104
64099,61
7039,15
52678,117
38689,85
35643,79
30242,67
29442,64
46351,57
39592,87
41689,92
56157,124
27775,117
5551,12
20995,63
35557,79
59288,131
14244,31
65363,149
31117,116
615,25
36166,80
37907,84
67430,82
36457,97
7746,17
23932,8
307,0
52334,116
17608,39
10836,24
46445,140
10165,51
20197,57
16200,36
3163,24
31764,126
17401,133
61256,136
65335,61
8409,60
55914,124
8121,23
67439,48
14953,39
6953,15
8943,19
60043,133
52079,115
57825,128
54232,121
65830,61
35357,78
51013,118
42836,95
31011,68
48985,98
25913,9
20507,45
23946,53
51952,115
27464,117
47939,101
38566,116
37774,122
36415,80
20317,37
27314,56
52542,117
41873,93
52652,117
66257,62
50586,117
13418,1
54081,123
29050,44
54927,122
8030,4
2025,4
20031,44
61817,137
14669,141
53743,54
44662,79
14603,101
29711,66
53133,118
50908,50
13631,20
14495,32
11616,19
37133,9
1835,4
59104,35
21292,41
23584,26
59130,131
30817,76
18695,29
27706,45
18160,40
23861,53
8881,19
51549,1
22840,10
30357,59
26608,87
4266,50
25139,55
60667,147
45531,100
33407,74
52585,117
11136,24
67536,150
9625,20
25091,55
36493,81
63230,58
12752,28
19541,43
53308,118
63889,52
20515,37
60716,113
58113,135
42088,93
16549,36
11842,28
3266,7
67656,137
17148,100
9696,27
45508,101
60023,133
41645,92
26459,146
25414,62
42681,118
49554,105
26321,0
35275,86
26688,60
18302,45
30637,76
57853,133
18852,41
1620,3
7961,21
2022,4
50182,111
47567,111
51081,2
27627,61
9153,20
10442,23
26239,59
10050,22
37940,84
46248,99
17487,38
62548,55
22040,14
53653,119
12307,29
15617,34
43028,95
868,29
40348,89
38174,84
7813,17
5105,11
11,0
24176,13
8784,19
28300,49
35976,87
52812,117
10082,21
36071,80
6796,60
28918,84
4560,10
10338,22
16001,35
44639,43
5861,13
60076,7
5083,11
51578,114
38716,81
60809,135
3985,8
42817,88
53793,119
58541,130
28577,114
45881,101
23800,22
43316,78
44148,33
42505,125
34213,76
58663,130
2782,6
56056,124
16703,32
63672,141
50986,13
33555,74
9720,21
29901,66
13583,30
56542,124
62206,138
31298,79
49418,109
65172,74
13064,17
20676,57
52642,118
19833,44
51197,118
34991,77
30403,67
39784,88
30684,76
59901,133
3741,8
26654,60
17428,45
14620,108
53596,119
8242,18
38484,85
2096,4
65186,144
31463,70
54429,149
63692,141
4206,30
11960,26
19304,42
23406,52
26700,51
63119,100
67458,136
18096,45
17158,32
9832,17
6488,14
48127,66
45743,100
20729,56
48423,107
20147,44
25664,61
11212,50
36007,69
50380,125
50087,111
62294,103
7188,15
11171,24
42675,94
52492,50
8165,18
37015,83
58731,130
31007,68
18012,38
26273,17
49387,67
44790,99
50103,111
35897,79
50121,111
57150,4
45089,100
54546,97
40468,91
52735,133
25002,55
42857,95
26445,60
44470,100
54411,123
40688,90
22944,11
18676,41
56682,123
14867,72
60986,34
33400,67
51575,114
56820,123
60435,135
34559,76
4337,9
39172,126
7227,16
56046,124
12418,27
15945,122
8999,19
4395,27
47519,53
10875,19
35516,58
30932,68
7193,15
51774,115
25117,48
37195,82
7544,16
43308,83
8451,18
26408,22
35872,79
31277,69
57859,128
350,0
12913,28
60087,119
39472,87
29777,66
32844,72
21048,46
29698,65
28610,50
4017,22
882,1
12086,26
49301,109
61078,135
292,20
35721,72
58676,130
27033,13
33544,74
4844,10
21574,47
49933,34
4188,52
42475,70
21339,36
32257,69
42182,93
24693,62
55601,123
56095,124
34565,76
18470,41
37934,84
23205,21
54302,113
48963,109
63466,141
42010,93
20957,46
32165,71
16839,37
10830,3
20235,44
36741,81
24230,59
6396,14
61980,10
18147,64
5199,5
12381,50
1585,3
15461,34
2065,28
64602,139
47656,125
47007,111
60988,131
48684,108
64768,115
25996,49
43276,114
64846,118
34757,26
51408,4
54947,124
22662,13
63173,82
9331,20
61906,137
51029,113
68209,112
28247,27
4325,18
50028,111
9732,22
66990,32
6205,0
61264,136
47180,83
66060,120
33477,74
60662,135
9872,21
24491,54
58921,35
56001,124
48402,107
8781,19
66665,37
33645,74
48761,108
63248,40
6601,16
44702,2
17440,122
4239,8
38456,85
19786,43
51926,115
14314,26
2196,6
38789,86
28242,54
28649,17
63721,70
65148,61
21495,129
63812,121
15808,122
39071,59
21454,47
62587,139
28343,54
36163,80
37478,83
24455,15
23552,28
62686,143
19515,62
35361,78
65953,60
48468,87
58986,131
36870,81
41108,91
39190,87
59518,133
38908,78
44690,87
13808,30
18869,119
63841,116
15906,35
55697,123
211,21
65170,70
50793,112
37283,82
25523,60
44706,117
13490,29
30391,67
40933,90
50463,117
36049,80
2030,20
12417,27
56552,125
8654,24
43966,108
19626,43
25992,51
49599,105
43603,102
37695,83
55535,123
28156,56
52576,18
31576,114
57829,128
10106,22
38220,84
67712,62
16652,45
28973,132
13175,29
29835,66
46112,96
10560,26
53886,123
66906,150
27494,57
5375,12
50003,111
17541,38
27076,60
16020,35
26462,59
46807,107
15822,35
40602,106
19829,44
27288,52
41068,91
959,19
15634,122
48799,55
6328,15
15896,35
37467,83
3686,27
17132,38
25124,29
21431,47
10595,23
66742,39
11815,26
27924,56
55963,124
42870,95
2905,6
65346,9
60123,114
48617,108
15663,34
52391,16
21007,35
59036,135
25370,62
20221,118
43296,143
38090,84
27016,52
37511,83
31384,118
29169,76
28570,4
66724,146
26308,55
49219,109
15383,98
21283,47
11253,4
49800,119
1621,3
13550,26
62340,68
843,1
59080,58
19314,34
52307,116
6974,51
5396,53
23983,53
913,21
67140,35
59597,132
15734,103
27800,56
123,0
56988,123
7189,51
7398,16
16124,35
30311,67
13855,2
60372,26
58461,129
17246,38
20368,58
36717,81
17129,57
32770,72
34542,76
41169,91
49858,115
13041,28
3763,8
22357,49
36398,48
9123,20
16471,36
36872,81
57444,15
4241,49
54008,123
14475,61
37325,1
37433,129
60399,108
24038,62
15873,35
52432,116
28994,87
57174,20
21492,97
60733,130
34989,77
9227,20
65638,61
27832,12
14135,28
55130,123
49567,105
26309,50
51746,122
20304,32
63066,140
6517,14
8822,19
61210,136
48279,129
24875,55
68210,40
970,2
54151,115
32169,84
50091,111
21102,46
49660,105
20710,59
59879,15
21349,47
20565,45
22488,51
55846,124
17273,7
27117,53
35796,58
47849,108
46239,107
5905,12
33188,78
25355,59
22064,16
57333,54
20868,46
23263,51
40501,90
25121,55
1907,4
41933,81
35339,78
44043,97
55987,124
13589,30
56458,123
50169,111
36846,81
9863,12
37335,108
31136,107
47846,6
29010,72
35853,111
29609,114
47345,130
3647,30
32532,72
7134,15
34905,77
12972,28
6101,21
16682,37
40006,88
40147,89
41287,91
4254,9
5744,22
14668,32
43138,95
13087,29
41656,92
31979,114
11561,6
19730,43
49621,121
36025,77
53712,119
8869,29
12444,27
33362,74
17968,39
36571,81
51883,115
22215,25
5670,2
62252,100
61005,14
13563,30
43533,61
23759,52
19155,42
57668,128
51705,10
26593,63
47238,104
43218,71
14396,54
63816,141
56549,125
7286,25
43258,99
66635,62
50307,111
60587,129
63624,113
57394,36
4208,25
20277,45
29111,69
48330,107
7570,23
30318,67
43417,58
18043,40
2816,6
8646,19
55694,59
12815,28
64791,143
39037,73
12184,27
54551,18
35378,67
49587,111
44755,1
66333,148
38133,84
52872,117
61358,136
66808,61
56446,127
6310,54
34486,76
5673,20
20383,52
6276,2
38075,84
49060,115
49228,105
32961,73
1606,22
19559,57
47565,111
33865,75
717,1
47778,106
58429,125
51173,30
59215,59
49890,127
32184,71
30848,68
51807,115
4174,14
6715,14
1722,27
33863,75
28179,48
33739,74
27479,3
46210,99
5709,19
268,20
30942,76
937,2
65904,145
42121,93
64983,34
29087,51
66779,120
36139,87
6676,14
44757,85
3908,5
29127,64
11054,29
1935,4
62115,138
6613,14
22625,10
2240,4
62013,33
38480,85
8826,19
10132,22
15319,34
59846,132
68318,39
22187,10
3334,25
18187,45
44116,86
30697,129
62048,100
8619,19
37370,83
12447,27
26737,59
17351,21
7839,17
51193,118
24820,48
28786,2
4077,8
35811,77
66346,49
61433,136
15831,35
27865,13
1551,17
17347,37
57014,126
15419,9
37968,84
9017,20
558,1
27285,32
15158,49
66002,56
39051,78
59131,50
37392,83
40631,90
31363,69
24130,23
18554,121
20804,116
37383,83
58571,130
13523,19
31001,83
5268,51
6418,14
22778,60
24525,54
24004,25
60531,131
36842,105
53335,3
42775,87
65859,119
4507,10
18061,32
38902,77
43924,35
32230,71
14380,14
13488,29
10614,2
46925,104
56528,116
7664,17
20952,46
49221,105
3880,8
61877,126
15805,35
14292,30
65070,145
29251,65
19877,44
48552,107
8099,17
50456,5
11031,24
37906,84
60803,135
6986,10
63391,61
33326,74
21622,14
35039,77
40398,89
28263,50
37980,84
49416,109
21030,46
22974,48
48159,107
43169,95
46313,84
58697,130
34538,68
54628,121
66697,61
63003,140
45487,109
65453,34
49193,3
1859,4
20722,112
52730,117
5736,19
9170,20
1697,27
19744,43
65730,60
42131,93
6564,18
16536,36
33847,75
40038,88
17895,36
21266,47
34633,76
25229,58
24224,48
46798,121
54300,120
2555,5
7875,17
51996,123
26695,15
7202,21
8611,19
35026,77
51674,114
17781,33
12319,27
48960,74
36915,82
16814,37
53817,119
55445,113
865,2
45261,100
53891,115
23569,52
46694,111
57874,132
6368,5
63028,140
64038,120
57203,0
44339,122
36976,106
41195,91
21389,127
2056,18
6960,15
16765,32
61102,135
18350,40
60496,134
6267,25
54550,21
21505,128
44705,58
33244,73
33006,85
40233,89
7740,17
7933,21
32558,72
57752,128
19403,43
24954,25
55160,21
40296,91
49500,111
60008,33
56554,125
61271,17
63919,113
57396,123
35765,79
10078,22
32409,72
21493,62
21667,60
3248,27
61960,101
42331,76
14651,32
24357,29
67721,57
5662,12
53147,24
7703,17
11246,28
42289,94
27337,51
65455,56
53762,127
58521,122
46797,121
67843,149
12118,20
13799,30
24061,0
47458,105
29093,70
32029,71
52217,116
34563,68
62939,33
60276,121
51614,114
13883,19
58183,129
50297,111
4969,52
57352,125
55660,123
10481,6
26225,56
8065,19
35356,69
37575,83
54399,120
27235,50
22314,22
53996,113
11687,17
33934,9
38116,84
26708,61
1221,113
43747,51
63574,63
60034,133
57292,127
50866,11
46081,106
34573,76
17045,37
10701,23
3607,8
33233,73
42953,91
21663,12
65326,108
22819,26
21605,52
21391,116
40022,129
50686,56
67788,44
18023,48
12072,30
10673,10
53715,113
217,0
7344,3
22567,53
4213,26
52018,115
23277,0
25150,28
47202,104
54141,64
62525,70
60878,135
37244,63
45240,100
5469,12
54,28
22632,50
21064,48
10094,21
16345,36
28976,114
26345,18
23592,30
49996,111
58625,60
63609,141
303,0
36803,49
21660,118
16963,37
61143,131
40015,88
58071,118
35442,77
27855,52
6723,10
55779,62
41337,91
17573,39
59633,130
2740,27
12403,27
15394,34
26878,50
59980,15
48646,108
4944,21
20075,67
63902,143
21665,48
48808,108
31768,70
21147,46
9616,18
26892,11
29624,71
59997,14
66306,62
49932,111
38142,84
44037,97
47748,74
34962,77
67920,128
27569,56
55902,124
20135,44
56608,115
66214,146
51729,12
62041,137
15868,35
41900,140
12804,28
11551,27
23517,52
65774,61
50604,6
55473,123
3878,8
53068,117
45825,101
63093,140
21970,48
65773,56
2584,5
27724,57
15189,125
45132,100
40446,89
10966,4
48359,107
39775,93
15291,33
50880,119
31909,67
41679,92
31143,77
42974,95
26518,37
43117,95
55965,124
44239,34
45478,100
1559,3
43972,50
4255,21
11735,25
59925,133
68074,104
60267,123
67124,17
12046,29
67205,118
17315,23
2710,5
52132,115
62645,25
29996,66
65188,106
21154,5
25808,34
58165,133
62637,139
24346,14
61867,57
10912,29
21243,43
21713,50
14097,16
43305,113
6804,11
49203,109
18407,40
9241,20
58586,130
1930,20
4906,10
52847,117
45270,100
26617,60
17281,38
1784,3
45903,84
53277,118
4033,8
61699,76
62255,8
1867,21
26694,49
13594,25
47132,34
21067,114
22287,13
14853,60
65816,33
44451,98
48068,48
42878,95
47722,74
16990,32
52570,18
2981,6
19985,84
17130,38
10756,23
14874,33
30666,76
42591,63
16101,35
44951,121
53791,119
6073,25
66357,42
10150,22
53226,113
22745,13
16704,45
30369,114
47127,43
33877,75
20958,46
38933,72
49946,111
1703,3
9818,12
47971,106
43973,97
35993,87
24169,25
22879,50
42235,1
25884,15
30930,68
50268,111
6228,13
15711,34
33459,74
66573,128
17572,123
26781,59
47077,107
43321,114
67257,57
56489,117
35831,79
32174,114
42249,97
40840,90
14762,37
2188,4
9768,21
53487,118
25437,61
35978,87
64729,143
60602,131
41811,62
61204,115
17647,35
49845,127
13679,30
33837,75
59592,132
24716,14
33758,75
27305,53
33821,75
13673,30
13429,29
67355,50
224,0
29481,118
52488,5
49643,100
18103,40
30824,68
50575,119
10009,22
3436,117
10989,24
60911,135
65173,89
14315,4
6919,52
45425,20
58781,125
7241,21
10843,24
27470,7
13503,20
42642,95
25173,55
6580,48
6805,22
51766,115
57884,132
8907,19
58370,56
57302,30
67369,84
38185,83
23422,5
15393,34
17690,39
16151,35
10881,24
32094,71
63898,141
59977,133
7213,22
12284,27
58961,135
19317,80
10406,23
13521,25
23320,51
28680,116
30229,67
8351,18
65417,40
44590,99
32189,71
13383,29
583,1
43754,97
36203,80
36632,87
35546,78
14647,39
4934,10
40058,89
59897,133
24144,53
63036,140
33323,74
43816,101
37787,83
17694,39
10439,21
2717,6
52330,116
31635,61
53618,123
28616,16
24957,55
38141,136
53175,62
42725,94
26233,53
39293,87
6140,50
59387,131
10704,5
62227,138
2632,16
55762,123
38023,84
60303,34
52473,116
4614,10
20476,130
47691,111
2235,4
2480,18
48146,34
68053,151
48796,108
45486,96
7386,18
29100,114
24643,28
39512,87
8650,19
15809,35
50364,111
21901,30
37172,82
14088,3
62475,68
20723,127
14514,32
60744,128
29089,11
7784,17
30156,67
6826,26
38376,85
39856,135
9944,22
68096,42
2871,6
33306,74
37627,83
45363,100
9793,16
53689,127
42290,48
30446,67
43454,59
57549,120
424,7
35116,114
61539,24
8714,5
53349,118
58379,129
56200,114
62501,59
29191,64
25039,16
50800,112
58944,133
3010,4
14172,53
48009,108
26451,49
63254,97
32074,67
55158,126
62624,130
47370,120
15280,33
2508,5
13720,10
48746,114
4367,29
38287,85
37240,144
45279,100
27433,8
4482,10
21158,47
25849,7
15853,122
4755,25
11849,21
11134,15
20282,57
59341,131
26140,98
56947,123
66152,126
57934,130
29342,65
52620,52
64652,55
62977,115
8704,19
37824,84
475,1
59469,132
21571,78
20757,46
54811,124
58981,135
65080,151
48852,106
46604,111
51332,124
22347,49
57553,126
273,51
2402,14
40506,90
7483,5
25314,61
22591,9
49495,114
28900,64
29626,65
52454,116
38516,85
35032,77
45530,101
55310,57
47919,122
15182,78
31627,84
36534,107
25665,58
28457,53
34671,79
61997,137
27729,61
66729,59
53578,119
2444,19
32555,72
44878,77
53084,117
43986,112
33253,73
40208,89
13299,29
10693,23
42837,95
17944,39
54244,62
56900,126
58048,128
24868,55
7082,28
28863,76
595,2
41255,91
31465,69
51628,114
23430,20
42140,93
51245,118
53888,56
48934,56
59204,131
62681,143
30456,67
49136,109
40533,90
10847,24
60343,134
484,1
30089,61
53457,118
29474,114
47573,105
54061,120
66203,146
38929,72
39473,87
48055,106
20114,17
58770,49
27962,56
19747,35
33371,74
62597,139
43159,40
29020,124
18270,40
33588,74
27794,54
10367,23
50941,17
55159,123
26226,15
27186,4
50992,6
26637,50
48830,44
36839,130
52951,125
20623,45
30742,68
9171,20
34136,75
26602,61
14977,33
191,0
60214,48
19519,43
16898,133
46271,74
43522,64
28311,49
65742,145
11872,24
47818,61
41011,91
18926,97
10907,24
18878,126
18685,41
26386,59
6868,25
54770,124
26980,3
14771,37
23038,51
14987,33
58506,130
68349,144
46320,99
10725,52
60218,133
17755,39
52774,117
34945,77
30235,84
29859,66
45058,100
46721,123
55794,123
11709,5
34696,77
49675,37
34188,75
22206,9
9222,20
55394,123
1535,3
40139,89
816,1
25962,147
6736,1
49162,82
66143,61
5530,4
23557,22
30972,68
5072,0
66156,58
62659,139
56444,112
33897,75
20175,10
12970,28
58010,132
20131,44
11667,0
39418,87
35199,6
19501,51
65104,119
19353,43
7535,16
51478,114
9569,21
23094,51
36356,80
29421,57
6498,10
36721,81
20192,44
49527,105
19394,43
62579,41
12715,28
10776,27
50431,120
39832,88
51689,60
30207,122
38105,84
67298,32
12841,28
16956,32
57547,121
37044,82
44266,114
30927,76
47262,106
16681,37
60786,135
21675,29
12473,27
5248,28
32110,71
57885,128
66400,147
10972,24
63296,140
29369,49
23470,52
16909,32
44575,124
32021,71
46909,111
15006,33
31208,69
23943,27
36069,80
6775,11
62394,119
12916,28
51486,114
65769,148
44334,115
41460,92
62492,138
20415,129
15275,41
56708,126
41651,92
14997,33
48708,108
16067,35
130,22
20070,64
48810,108
54792,121
33730,74
34899,77
48434,107
8957,19
58965,131
45971,102
63926,70
44265,98
24709,27
62803,143
40295,94
36655,80
11263,19
48425,107
53388,117
63826,46
32052,71
25015,6
14344,31
2448,5
65371,41
64363,143
30182,99
35971,79
37705,83
10293,22
23782,26
17816,39
55928,124
24009,5
2620,3
20806,49
26936,14
21426,47
51320,123
29730,65
38193,84
68144,40
8941,25
57332,51
49086,109
6853,3
26335,52
41812,92
37653,83
66547,59
58894,130
39612,113
50675,15
52719,51
38412,85
36831,70
50660,118
46743,103
63934,57
27445,54
45402,67
13937,29
59201,135
40755,90
14683,39
4698,10
34860,77
22726,7
66059,146
18326,37
47630,105
29957,66
65555,51
18664,41
15796,35
67808,11
8867,19
61317,110
8638,19
41653,92
22037,20
806,0
14911,54
59772,132
13875,30
19395,43
18144,40
12895,28
22859,48
9828,21
49414,65
42581,5
58006,61
26751,57
28697,56
7112,55
51885,115
59695,132
9886,21
43527,59
43210,51
53732,13
21600,51
43716,121
51696,114
49774,111
5444,12
59100,135
34532,76
17378,9
59785,132
2647,5
65300,114
46734,60
53995,119
23253,44
40213,93
38045,84
62751,139
26187,51
31340,49
52809,2
61581,106
44396,42
17548,36
41135,91
46379,111
30844,68
34174,75
53106,0
11568,0
44882,2
66880,143
65145,149
1687,21
32081,74
61216,100
28672,10
12301,27
60773,135
30777,71
6391,21
10454,24
15647,34
49551,78
67570,72
4248,9
64587,44
5982,62
34125,75
11074,24
57477,120
28170,12
65041,147
8077,16
47019,108
62679,50
67832,56
12865,3
61421,136
40358,89
46090,102
4391,9
31008,76
43166,95
44787,15
27336,2
59682,132
24350,17
40370,95
32355,71
41092,88
13747,28
63243,140
15119,52
48826,108
28785,11
62920,139
20362,37
47442,125
709,1
43538,100
56780,126
4800,5
33287,73
11740,60
55780,123
9173,20
58859,130
11168,24
34618,76
10578,4
29751,67
61318,64
64954,97
5869,13
3572,7
21535,51
24199,52
6266,51
39072,122
47015,104
56341,125
51202,118
34414,76
30613,68
